embedding,cell_type,factor,mean_z_usage,n_cells
logit homo,Skeletal muscle cell,F1,-0.6909263730049133,2460
logit homo,Skeletal muscle cell,F2,-0.4499823749065399,2460
logit homo,Skeletal muscle cell,F3,0.849616527557373,2460
logit homo,Skeletal muscle cell,F4,-0.3881337642669678,2460
logit homo,Skeletal muscle cell,F5,-0.9514489769935608,2460
logit homo,Skeletal muscle cell,F6,0.7192695736885071,2460
logit homo,Skeletal muscle cell,F7,0.03804944083094597,2460
logit homo,Skeletal muscle cell,F8,1.0991212129592896,2460
logit homo,Skeletal muscle cell,F9,-0.9916022419929504,2460
logit homo,Skeletal muscle cell,F10,-0.42331230640411377,2460
logit homo,Skeletal muscle cell,F11,0.8358416557312012,2460
logit homo,Skeletal muscle cell,F12,0.5244407057762146,2460
logit homo,Skeletal muscle cell,F13,1.1384391784667969,2460
logit homo,Macrophage,F1,-0.75875324010849,2129
logit homo,Macrophage,F2,-0.010100857354700565,2129
logit homo,Macrophage,F3,-0.2203076034784317,2129
logit homo,Macrophage,F4,-0.22172297537326813,2129
logit homo,Macrophage,F5,-0.1305946558713913,2129
logit homo,Macrophage,F6,-0.19064126908779144,2129
logit homo,Macrophage,F7,-0.1833459883928299,2129
logit homo,Macrophage,F8,-0.019193461164832115,2129
logit homo,Macrophage,F9,0.28486597537994385,2129
logit homo,Macrophage,F10,-0.19647778570652008,2129
logit homo,Macrophage,F11,0.7910141348838806,2129
logit homo,Macrophage,F12,-0.9668095111846924,2129
logit homo,Macrophage,F13,-0.17319126427173615,2129
logit homo,Smooth muscle cell,F1,-0.8606544137001038,2034
logit homo,Smooth muscle cell,F2,-0.39697152376174927,2034
logit homo,Smooth muscle cell,F3,0.8690537810325623,2034
logit homo,Smooth muscle cell,F4,2.240170955657959,2034
logit homo,Smooth muscle cell,F5,1.596359133720398,2034
logit homo,Smooth muscle cell,F6,-0.004535090643912554,2034
logit homo,Smooth muscle cell,F7,-0.5680517554283142,2034
logit homo,Smooth muscle cell,F8,-0.579090416431427,2034
logit homo,Smooth muscle cell,F9,-1.3557181358337402,2034
logit homo,Smooth muscle cell,F10,-0.6297630667686462,2034
logit homo,Smooth muscle cell,F11,0.2814984917640686,2034
logit homo,Smooth muscle cell,F12,0.7739447951316833,2034
logit homo,Smooth muscle cell,F13,-0.15526840090751648,2034
logit homo,Pancreatic endocrine cell,F1,-0.340124249458313,1444
logit homo,Pancreatic endocrine cell,F2,0.4730384945869446,1444
logit homo,Pancreatic endocrine cell,F3,-0.41663357615470886,1444
logit homo,Pancreatic endocrine cell,F4,-0.06343495845794678,1444
logit homo,Pancreatic endocrine cell,F5,-0.058341968804597855,1444
logit homo,Pancreatic endocrine cell,F6,1.5981438159942627,1444
logit homo,Pancreatic endocrine cell,F7,0.8249873518943787,1444
logit homo,Pancreatic endocrine cell,F8,-0.40322554111480713,1444
logit homo,Pancreatic endocrine cell,F9,0.43245163559913635,1444
logit homo,Pancreatic endocrine cell,F10,0.7397705912590027,1444
logit homo,Pancreatic endocrine cell,F11,0.03136112913489342,1444
logit homo,Pancreatic endocrine cell,F12,0.8221965432167053,1444
logit homo,Pancreatic endocrine cell,F13,0.4668324291706085,1444
logit homo,Oligodendrocyte,F1,-0.29758358001708984,1360
logit homo,Oligodendrocyte,F2,1.4947583675384521,1360
logit homo,Oligodendrocyte,F3,1.0148818492889404,1360
logit homo,Oligodendrocyte,F4,0.9128879308700562,1360
logit homo,Oligodendrocyte,F5,1.5248587131500244,1360
logit homo,Oligodendrocyte,F6,-0.9833135008811951,1360
logit homo,Oligodendrocyte,F7,6.125010967254639,1360
logit homo,Oligodendrocyte,F8,3.3682024478912354,1360
logit homo,Oligodendrocyte,F9,-1.5598407983779907,1360
logit homo,Oligodendrocyte,F10,1.7284908294677734,1360
logit homo,Oligodendrocyte,F11,-0.2819754183292389,1360
logit homo,Oligodendrocyte,F12,1.0341155529022217,1360
logit homo,Oligodendrocyte,F13,-0.6892664432525635,1360
logit homo,Specialized intestinal cell,F1,-0.7034674882888794,1342
logit homo,Specialized intestinal cell,F2,0.11114875227212906,1342
logit homo,Specialized intestinal cell,F3,-0.6492537260055542,1342
logit homo,Specialized intestinal cell,F4,1.1176429986953735,1342
logit homo,Specialized intestinal cell,F5,-0.6309128403663635,1342
logit homo,Specialized intestinal cell,F6,0.05988036468625069,1342
logit homo,Specialized intestinal cell,F7,0.7297251224517822,1342
logit homo,Specialized intestinal cell,F8,-1.8349003791809082,1342
logit homo,Specialized intestinal cell,F9,1.8372923135757446,1342
logit homo,Specialized intestinal cell,F10,1.8664190769195557,1342
logit homo,Specialized intestinal cell,F11,0.3162529766559601,1342
logit homo,Specialized intestinal cell,F12,0.48304447531700134,1342
logit homo,Specialized intestinal cell,F13,0.8749421238899231,1342
logit homo,Monocyte,F1,-0.908471941947937,1281
logit homo,Monocyte,F2,0.13821732997894287,1281
logit homo,Monocyte,F3,-0.5067083835601807,1281
logit homo,Monocyte,F4,-0.2939319610595703,1281
logit homo,Monocyte,F5,0.09334532916545868,1281
logit homo,Monocyte,F6,-0.29936447739601135,1281
logit homo,Monocyte,F7,-0.6823604106903076,1281
logit homo,Monocyte,F8,-0.10028589516878128,1281
logit homo,Monocyte,F9,0.10524852573871613,1281
logit homo,Monocyte,F10,0.20632429420948029,1281
logit homo,Monocyte,F11,0.3833813965320587,1281
logit homo,Monocyte,F12,-0.7969980239868164,1281
logit homo,Monocyte,F13,-0.9047144651412964,1281
logit homo,Immune progenitor,F1,-0.8981421589851379,1204
logit homo,Immune progenitor,F2,0.10780356079339981,1204
logit homo,Immune progenitor,F3,0.26837441325187683,1204
logit homo,Immune progenitor,F4,-0.6272446513175964,1204
logit homo,Immune progenitor,F5,0.5077720284461975,1204
logit homo,Immune progenitor,F6,-0.19546173512935638,1204
logit homo,Immune progenitor,F7,-0.220346137881279,1204
logit homo,Immune progenitor,F8,-0.5107339024543762,1204
logit homo,Immune progenitor,F9,1.005959153175354,1204
logit homo,Immune progenitor,F10,-0.3247930407524109,1204
logit homo,Immune progenitor,F11,0.25901293754577637,1204
logit homo,Immune progenitor,F12,-0.918999433517456,1204
logit homo,Immune progenitor,F13,-0.38043835759162903,1204
logit homo,Basal epithelial cell,F1,-0.9347366094589233,1148
logit homo,Basal epithelial cell,F2,-0.20075899362564087,1148
logit homo,Basal epithelial cell,F3,0.18502293527126312,1148
logit homo,Basal epithelial cell,F4,-0.463751882314682,1148
logit homo,Basal epithelial cell,F5,0.064944326877594,1148
logit homo,Basal epithelial cell,F6,0.6860308647155762,1148
logit homo,Basal epithelial cell,F7,-1.9067744016647339,1148
logit homo,Basal epithelial cell,F8,1.4348331689834595,1148
logit homo,Basal epithelial cell,F9,0.7148110270500183,1148
logit homo,Basal epithelial cell,F10,-0.6735658645629883,1148
logit homo,Basal epithelial cell,F11,-0.4742518365383148,1148
logit homo,Basal epithelial cell,F12,1.9774707555770874,1148
logit homo,Basal epithelial cell,F13,0.35532960295677185,1148
logit homo,Urogenital epithelial cell,F1,-0.8781447410583496,1008
logit homo,Urogenital epithelial cell,F2,0.3136240541934967,1008
logit homo,Urogenital epithelial cell,F3,0.039543312042951584,1008
logit homo,Urogenital epithelial cell,F4,0.46707719564437866,1008
logit homo,Urogenital epithelial cell,F5,-0.26534032821655273,1008
logit homo,Urogenital epithelial cell,F6,0.6770423650741577,1008
logit homo,Urogenital epithelial cell,F7,-1.268411636352539,1008
logit homo,Urogenital epithelial cell,F8,0.8765318393707275,1008
logit homo,Urogenital epithelial cell,F9,1.7150565385818481,1008
logit homo,Urogenital epithelial cell,F10,0.8202459216117859,1008
logit homo,Urogenital epithelial cell,F11,-0.5214409828186035,1008
logit homo,Urogenital epithelial cell,F12,1.4864219427108765,1008
logit homo,Urogenital epithelial cell,F13,0.41836780309677124,1008
logit homo,Epithelial stem cell,F1,-0.9234148859977722,938
logit homo,Epithelial stem cell,F2,0.6279510855674744,938
logit homo,Epithelial stem cell,F3,-0.2488376349210739,938
logit homo,Epithelial stem cell,F4,1.1064891815185547,938
logit homo,Epithelial stem cell,F5,-0.2917889952659607,938
logit homo,Epithelial stem cell,F6,-0.10775545984506607,938
logit homo,Epithelial stem cell,F7,1.0298588275909424,938
logit homo,Epithelial stem cell,F8,-2.3779001235961914,938
logit homo,Epithelial stem cell,F9,3.0138306617736816,938
logit homo,Epithelial stem cell,F10,2.1424341201782227,938
logit homo,Epithelial stem cell,F11,-0.6897320747375488,938
logit homo,Epithelial stem cell,F12,1.0376172065734863,938
logit homo,Epithelial stem cell,F13,0.5547856688499451,938
logit homo,Car3+ astrocyte,F1,1.1916906833648682,895
logit homo,Car3+ astrocyte,F2,-0.8666495084762573,895
logit homo,Car3+ astrocyte,F3,0.20636282861232758,895
logit homo,Car3+ astrocyte,F4,-0.09790084511041641,895
logit homo,Car3+ astrocyte,F5,0.16236203908920288,895
logit homo,Car3+ astrocyte,F6,0.5198264122009277,895
logit homo,Car3+ astrocyte,F7,0.11142197251319885,895
logit homo,Car3+ astrocyte,F8,-0.034763582050800323,895
logit homo,Car3+ astrocyte,F9,0.2095918506383896,895
logit homo,Car3+ astrocyte,F10,0.2458171546459198,895
logit homo,Car3+ astrocyte,F11,-0.7729791402816772,895
logit homo,Car3+ astrocyte,F12,0.09868134558200836,895
logit homo,Car3+ astrocyte,F13,-0.3493043780326843,895
logit homo,Kidney epithelial cell,F1,-0.5086653232574463,818
logit homo,Kidney epithelial cell,F2,0.024793850257992744,818
logit homo,Kidney epithelial cell,F3,-0.24973662197589874,818
logit homo,Kidney epithelial cell,F4,0.778740644454956,818
logit homo,Kidney epithelial cell,F5,-0.9660134315490723,818
logit homo,Kidney epithelial cell,F6,-0.06415648758411407,818
logit homo,Kidney epithelial cell,F7,1.0961177349090576,818
logit homo,Kidney epithelial cell,F8,-1.1259815692901611,818
logit homo,Kidney epithelial cell,F9,0.12799808382987976,818
logit homo,Kidney epithelial cell,F10,1.2625963687896729,818
logit homo,Kidney epithelial cell,F11,1.0439153909683228,818
logit homo,Kidney epithelial cell,F12,-0.09963880479335785,818
logit homo,Kidney epithelial cell,F13,0.8167861700057983,818
logit homo,Hepatocyte,F1,-0.3893466293811798,723
logit homo,Hepatocyte,F2,-0.1917698085308075,723
logit homo,Hepatocyte,F3,-0.15106384456157684,723
logit homo,Hepatocyte,F4,0.3998134136199951,723
logit homo,Hepatocyte,F5,-0.8890867233276367,723
logit homo,Hepatocyte,F6,0.012279444374144077,723
logit homo,Hepatocyte,F7,0.8410705327987671,723
logit homo,Hepatocyte,F8,-1.3283576965332031,723
logit homo,Hepatocyte,F9,0.20520783960819244,723
logit homo,Hepatocyte,F10,0.8364583849906921,723
logit homo,Hepatocyte,F11,1.2627613544464111,723
logit homo,Hepatocyte,F12,-0.008116727694869041,723
logit homo,Hepatocyte,F13,0.9408299922943115,723
logit homo,Nk cell,F1,-0.8393296003341675,718
logit homo,Nk cell,F2,-0.1377331018447876,718
logit homo,Nk cell,F3,-0.5470575094223022,718
logit homo,Nk cell,F4,-0.3488032817840576,718
logit homo,Nk cell,F5,0.2202584147453308,718
logit homo,Nk cell,F6,-0.19422000646591187,718
logit homo,Nk cell,F7,0.5869951248168945,718
logit homo,Nk cell,F8,-0.15790341794490814,718
logit homo,Nk cell,F9,0.7404579520225525,718
logit homo,Nk cell,F10,-1.2944412231445312,718
logit homo,Nk cell,F11,0.5815432071685791,718
logit homo,Nk cell,F12,-1.2447333335876465,718
logit homo,Nk cell,F13,-0.07236853986978531,718
logit homo,Other neuron,F1,0.36434993147850037,602
logit homo,Other neuron,F2,0.013926655054092407,602
logit homo,Other neuron,F3,-0.3216375708580017,602
logit homo,Other neuron,F4,-0.08775734156370163,602
logit homo,Other neuron,F5,0.35371989011764526,602
logit homo,Other neuron,F6,0.35302215814590454,602
logit homo,Other neuron,F7,0.49331244826316833,602
logit homo,Other neuron,F8,0.46150267124176025,602
logit homo,Other neuron,F9,-0.6395384669303894,602
logit homo,Other neuron,F10,0.14439207315444946,602
logit homo,Other neuron,F11,1.2590059041976929,602
logit homo,Other neuron,F12,-0.24754278361797333,602
logit homo,Other neuron,F13,0.9629566073417664,602
logit homo,Cardiac stromal cell,F1,-0.8919069766998291,579
logit homo,Cardiac stromal cell,F2,-0.35773685574531555,579
logit homo,Cardiac stromal cell,F3,0.33248600363731384,579
logit homo,Cardiac stromal cell,F4,0.5172199010848999,579
logit homo,Cardiac stromal cell,F5,0.4136194586753845,579
logit homo,Cardiac stromal cell,F6,0.06635431945323944,579
logit homo,Cardiac stromal cell,F7,-0.31123149394989014,579
logit homo,Cardiac stromal cell,F8,-0.4885365068912506,579
logit homo,Cardiac stromal cell,F9,-1.2760767936706543,579
logit homo,Cardiac stromal cell,F10,-0.5318167209625244,579
logit homo,Cardiac stromal cell,F11,0.20762097835540771,579
logit homo,Cardiac stromal cell,F12,1.0907189846038818,579
logit homo,Cardiac stromal cell,F13,0.03605423867702484,579
logit homo,Astrocyte,F1,-0.2695988714694977,571
logit homo,Astrocyte,F2,0.6924175024032593,571
logit homo,Astrocyte,F3,0.20692184567451477,571
logit homo,Astrocyte,F4,0.10692408680915833,571
logit homo,Astrocyte,F5,0.23923319578170776,571
logit homo,Astrocyte,F6,0.20921684801578522,571
logit homo,Astrocyte,F7,2.115159511566162,571
logit homo,Astrocyte,F8,1.2294578552246094,571
logit homo,Astrocyte,F9,-1.0517325401306152,571
logit homo,Astrocyte,F10,1.0080862045288086,571
logit homo,Astrocyte,F11,0.49669769406318665,571
logit homo,Astrocyte,F12,0.9456197023391724,571
logit homo,Astrocyte,F13,0.34672120213508606,571
logit homo,Stromal cell,F1,-0.8871539831161499,545
logit homo,Stromal cell,F2,-0.609505832195282,545
logit homo,Stromal cell,F3,-0.602436900138855,545
logit homo,Stromal cell,F4,-1.6660228967666626,545
logit homo,Stromal cell,F5,-0.7807071805000305,545
logit homo,Stromal cell,F6,-0.39025092124938965,545
logit homo,Stromal cell,F7,0.20037101209163666,545
logit homo,Stromal cell,F8,-0.9028545618057251,545
logit homo,Stromal cell,F9,-1.164272427558899,545
logit homo,Stromal cell,F10,-0.40898263454437256,545
logit homo,Stromal cell,F11,-0.21751004457473755,545
logit homo,Stromal cell,F12,1.7964216470718384,545
logit homo,Stromal cell,F13,-0.14273138344287872,545
logit homo,Bladder epithelial cell,F1,-0.933147132396698,521
logit homo,Bladder epithelial cell,F2,-0.4395030438899994,521
logit homo,Bladder epithelial cell,F3,-0.1568567305803299,521
logit homo,Bladder epithelial cell,F4,-1.3062283992767334,521
logit homo,Bladder epithelial cell,F5,-0.651767909526825,521
logit homo,Bladder epithelial cell,F6,0.22987224161624908,521
logit homo,Bladder epithelial cell,F7,-0.4011552631855011,521
logit homo,Bladder epithelial cell,F8,-0.3692256212234497,521
logit homo,Bladder epithelial cell,F9,-0.8946664929389954,521
logit homo,Bladder epithelial cell,F10,-0.5392167568206787,521
logit homo,Bladder epithelial cell,F11,-0.2476203590631485,521
logit homo,Bladder epithelial cell,F12,1.9943255186080933,521
logit homo,Bladder epithelial cell,F13,0.02173253707587719,521
logit homo,Other epithelial cell,F1,-0.3577477037906647,499
logit homo,Other epithelial cell,F2,-0.1804918497800827,499
logit homo,Other epithelial cell,F3,0.00867535825818777,499
logit homo,Other epithelial cell,F4,0.2966691851615906,499
logit homo,Other epithelial cell,F5,-0.3896527886390686,499
logit homo,Other epithelial cell,F6,0.12173160165548325,499
logit homo,Other epithelial cell,F7,0.14460544288158417,499
logit homo,Other epithelial cell,F8,0.09466548264026642,499
logit homo,Other epithelial cell,F9,0.22515060007572174,499
logit homo,Other epithelial cell,F10,0.044153183698654175,499
logit homo,Other epithelial cell,F11,1.436536431312561,499
logit homo,Other epithelial cell,F12,-0.0995958000421524,499
logit homo,Other epithelial cell,F13,0.6154384613037109,499
logit homo,Pancreatic exocrine cell,F1,0.012008613906800747,484
logit homo,Pancreatic exocrine cell,F2,-0.10601422935724258,484
logit homo,Pancreatic exocrine cell,F3,-0.17750704288482666,484
logit homo,Pancreatic exocrine cell,F4,0.23470471799373627,484
logit homo,Pancreatic exocrine cell,F5,-0.6007547974586487,484
logit homo,Pancreatic exocrine cell,F6,0.10505915433168411,484
logit homo,Pancreatic exocrine cell,F7,0.36438676714897156,484
logit homo,Pancreatic exocrine cell,F8,-0.13214020431041718,484
logit homo,Pancreatic exocrine cell,F9,0.10765957832336426,484
logit homo,Pancreatic exocrine cell,F10,0.22816748917102814,484
logit homo,Pancreatic exocrine cell,F11,2.234365224838257,484
logit homo,Pancreatic exocrine cell,F12,-0.048965003341436386,484
logit homo,Pancreatic exocrine cell,F13,0.3784942626953125,484
logit homo,Cardiomyocyte,F1,-0.17622654139995575,436
logit homo,Cardiomyocyte,F2,-0.11355810612440109,436
logit homo,Cardiomyocyte,F3,0.6898703575134277,436
logit homo,Cardiomyocyte,F4,0.5603470206260681,436
logit homo,Cardiomyocyte,F5,0.37467479705810547,436
logit homo,Cardiomyocyte,F6,-0.513192892074585,436
logit homo,Cardiomyocyte,F7,1.2396193742752075,436
logit homo,Cardiomyocyte,F8,0.24900072813034058,436
logit homo,Cardiomyocyte,F9,-0.5457965731620789,436
logit homo,Cardiomyocyte,F10,-0.11223863810300827,436
logit homo,Cardiomyocyte,F11,1.0144429206848145,436
logit homo,Cardiomyocyte,F12,0.4741995632648468,436
logit homo,Cardiomyocyte,F13,0.08908892422914505,436
logit homo,Mammary epithelial cell,F1,-0.8955292701721191,434
logit homo,Mammary epithelial cell,F2,0.4101106822490692,434
logit homo,Mammary epithelial cell,F3,0.03457443043589592,434
logit homo,Mammary epithelial cell,F4,0.3022216856479645,434
logit homo,Mammary epithelial cell,F5,0.03698335960507393,434
logit homo,Mammary epithelial cell,F6,0.570895254611969,434
logit homo,Mammary epithelial cell,F7,-0.7661715149879456,434
logit homo,Mammary epithelial cell,F8,0.7243752479553223,434
logit homo,Mammary epithelial cell,F9,1.6184207201004028,434
logit homo,Mammary epithelial cell,F10,0.5536710619926453,434
logit homo,Mammary epithelial cell,F11,-0.546479344367981,434
logit homo,Mammary epithelial cell,F12,1.4933403730392456,434
logit homo,Mammary epithelial cell,F13,0.40948712825775146,434
logit homo,Dendritic cell,F1,-0.9088199734687805,368
logit homo,Dendritic cell,F2,-0.08572935312986374,368
logit homo,Dendritic cell,F3,0.12913253903388977,368
logit homo,Dendritic cell,F4,-0.45104101300239563,368
logit homo,Dendritic cell,F5,0.2757996618747711,368
logit homo,Dendritic cell,F6,-0.1014731377363205,368
logit homo,Dendritic cell,F7,-0.5387322306632996,368
logit homo,Dendritic cell,F8,-0.06725466996431351,368
logit homo,Dendritic cell,F9,0.6368845701217651,368
logit homo,Dendritic cell,F10,-0.07899675518274307,368
logit homo,Dendritic cell,F11,0.38474389910697937,368
logit homo,Dendritic cell,F12,-1.022892713546753,368
logit homo,Dendritic cell,F13,-0.04535004869103432,368
logit homo,Pericyte,F1,-0.7451051473617554,341
logit homo,Pericyte,F2,-0.5575278997421265,341
logit homo,Pericyte,F3,-0.3168017864227295,341
logit homo,Pericyte,F4,0.4189940392971039,341
logit homo,Pericyte,F5,0.5758633613586426,341
logit homo,Pericyte,F6,0.12885677814483643,341
logit homo,Pericyte,F7,-0.8869139552116394,341
logit homo,Pericyte,F8,0.025514857843518257,341
logit homo,Pericyte,F9,-0.8183217644691467,341
logit homo,Pericyte,F10,-0.6740198135375977,341
logit homo,Pericyte,F11,0.13124293088912964,341
logit homo,Pericyte,F12,1.4134846925735474,341
logit homo,Pericyte,F13,0.10150304436683655,341
logit homo,Respiratory epithelial cell,F1,-0.2378212958574295,320
logit homo,Respiratory epithelial cell,F2,-0.251547634601593,320
logit homo,Respiratory epithelial cell,F3,-0.09988470375537872,320
logit homo,Respiratory epithelial cell,F4,0.2632179260253906,320
logit homo,Respiratory epithelial cell,F5,-0.6896231770515442,320
logit homo,Respiratory epithelial cell,F6,0.1306191384792328,320
logit homo,Respiratory epithelial cell,F7,0.13054123520851135,320
logit homo,Respiratory epithelial cell,F8,0.32260748744010925,320
logit homo,Respiratory epithelial cell,F9,0.12843243777751923,320
logit homo,Respiratory epithelial cell,F10,0.01587923802435398,320
logit homo,Respiratory epithelial cell,F11,1.7526664733886719,320
logit homo,Respiratory epithelial cell,F12,0.028445761650800705,320
logit homo,Respiratory epithelial cell,F13,0.5921351909637451,320
logit homo,Secretory cell,F1,-0.8655708432197571,309
logit homo,Secretory cell,F2,0.5690011382102966,309
logit homo,Secretory cell,F3,-1.2424967288970947,309
logit homo,Secretory cell,F4,1.3562887907028198,309
logit homo,Secretory cell,F5,-0.6177804470062256,309
logit homo,Secretory cell,F6,0.08993514627218246,309
logit homo,Secretory cell,F7,0.9175447821617126,309
logit homo,Secretory cell,F8,-2.2345833778381348,309
logit homo,Secretory cell,F9,2.788844585418701,309
logit homo,Secretory cell,F10,1.991441011428833,309
logit homo,Secretory cell,F11,-0.668296217918396,309
logit homo,Secretory cell,F12,1.4188436269760132,309
logit homo,Secretory cell,F13,-0.2375221848487854,309
logit homo,Chondrocyte,F1,-0.8360595107078552,256
logit homo,Chondrocyte,F2,-0.09878863394260406,256
logit homo,Chondrocyte,F3,-0.7410409450531006,256
logit homo,Chondrocyte,F4,-0.37773072719573975,256
logit homo,Chondrocyte,F5,-0.18055246770381927,256
logit homo,Chondrocyte,F6,0.4435582756996155,256
logit homo,Chondrocyte,F7,-0.22010992467403412,256
logit homo,Chondrocyte,F8,0.6720433235168457,256
logit homo,Chondrocyte,F9,-0.7813000082969666,256
logit homo,Chondrocyte,F10,-0.5679942965507507,256
logit homo,Chondrocyte,F11,-0.25249019265174866,256
logit homo,Chondrocyte,F12,2.111456871032715,256
logit homo,Chondrocyte,F13,-0.25019940733909607,256
logit homo,Specialized endothelial cell,F1,-0.8481798768043518,239
logit homo,Specialized endothelial cell,F2,-0.4977229833602905,239
logit homo,Specialized endothelial cell,F3,0.2563231289386749,239
logit homo,Specialized endothelial cell,F4,2.1850831508636475,239
logit homo,Specialized endothelial cell,F5,1.0211488008499146,239
logit homo,Specialized endothelial cell,F6,0.13220931589603424,239
logit homo,Specialized endothelial cell,F7,-0.6602139472961426,239
logit homo,Specialized endothelial cell,F8,-0.49486884474754333,239
logit homo,Specialized endothelial cell,F9,-1.2955467700958252,239
logit homo,Specialized endothelial cell,F10,-0.7258684635162354,239
logit homo,Specialized endothelial cell,F11,0.5422086119651794,239
logit homo,Specialized endothelial cell,F12,0.5101534724235535,239
logit homo,Specialized endothelial cell,F13,-0.22548982501029968,239
logit homo,Pancreatic ductal cell,F1,-0.8115347623825073,226
logit homo,Pancreatic ductal cell,F2,0.04824575036764145,226
logit homo,Pancreatic ductal cell,F3,-0.3310374617576599,226
logit homo,Pancreatic ductal cell,F4,0.4043998718261719,226
logit homo,Pancreatic ductal cell,F5,-0.5496872663497925,226
logit homo,Pancreatic ductal cell,F6,0.5713897943496704,226
logit homo,Pancreatic ductal cell,F7,0.36780375242233276,226
logit homo,Pancreatic ductal cell,F8,-0.5571679472923279,226
logit homo,Pancreatic ductal cell,F9,0.6227120757102966,226
logit homo,Pancreatic ductal cell,F10,1.1854478120803833,226
logit homo,Pancreatic ductal cell,F11,-0.17860984802246094,226
logit homo,Pancreatic ductal cell,F12,1.0288861989974976,226
logit homo,Pancreatic ductal cell,F13,0.5904046297073364,226
logit homo,Oligodendrocyte precursor,F1,-0.13245825469493866,204
logit homo,Oligodendrocyte precursor,F2,1.1011433601379395,204
logit homo,Oligodendrocyte precursor,F3,0.2735350430011749,204
logit homo,Oligodendrocyte precursor,F4,-0.2525878846645355,204
logit homo,Oligodendrocyte precursor,F5,0.9347892999649048,204
logit homo,Oligodendrocyte precursor,F6,0.5085800290107727,204
logit homo,Oligodendrocyte precursor,F7,2.7678496837615967,204
logit homo,Oligodendrocyte precursor,F8,1.4872652292251587,204
logit homo,Oligodendrocyte precursor,F9,-1.0853220224380493,204
logit homo,Oligodendrocyte precursor,F10,0.7887793779373169,204
logit homo,Oligodendrocyte precursor,F11,-0.4978494942188263,204
logit homo,Oligodendrocyte precursor,F12,1.0857642889022827,204
logit homo,Oligodendrocyte precursor,F13,0.048768285661935806,204
logit homo,Hematopoietic progenitor,F1,-0.6211977601051331,157
logit homo,Hematopoietic progenitor,F2,-0.026285769417881966,157
logit homo,Hematopoietic progenitor,F3,0.44099247455596924,157
logit homo,Hematopoietic progenitor,F4,-0.10233496129512787,157
logit homo,Hematopoietic progenitor,F5,0.16137473285198212,157
logit homo,Hematopoietic progenitor,F6,0.053612273186445236,157
logit homo,Hematopoietic progenitor,F7,0.35886597633361816,157
logit homo,Hematopoietic progenitor,F8,-0.2656979560852051,157
logit homo,Hematopoietic progenitor,F9,0.46152982115745544,157
logit homo,Hematopoietic progenitor,F10,-0.22770878672599792,157
logit homo,Hematopoietic progenitor,F11,0.9198604226112366,157
logit homo,Hematopoietic progenitor,F12,-0.7496160268783569,157
logit homo,Hematopoietic progenitor,F13,0.1940956562757492,157
logit homo,Alveolar epithelial cell,F1,-0.7137908339500427,156
logit homo,Alveolar epithelial cell,F2,0.13989399373531342,156
logit homo,Alveolar epithelial cell,F3,0.05085913836956024,156
logit homo,Alveolar epithelial cell,F4,0.5879951119422913,156
logit homo,Alveolar epithelial cell,F5,-0.34505224227905273,156
logit homo,Alveolar epithelial cell,F6,0.11814834922552109,156
logit homo,Alveolar epithelial cell,F7,0.03618583083152771,156
logit homo,Alveolar epithelial cell,F8,0.020069893449544907,156
logit homo,Alveolar epithelial cell,F9,0.19461743533611298,156
logit homo,Alveolar epithelial cell,F10,0.6178629398345947,156
logit homo,Alveolar epithelial cell,F11,0.34521397948265076,156
logit homo,Alveolar epithelial cell,F12,0.6994560360908508,156
logit homo,Alveolar epithelial cell,F13,0.7749733328819275,156
logit homo,Kidney tubular cell,F1,-0.3739076852798462,140
logit homo,Kidney tubular cell,F2,0.012709852308034897,140
logit homo,Kidney tubular cell,F3,-0.23032474517822266,140
logit homo,Kidney tubular cell,F4,0.7258766889572144,140
logit homo,Kidney tubular cell,F5,-0.5257063508033752,140
logit homo,Kidney tubular cell,F6,0.23348505795001984,140
logit homo,Kidney tubular cell,F7,0.5074795484542847,140
logit homo,Kidney tubular cell,F8,-0.2008156031370163,140
logit homo,Kidney tubular cell,F9,-0.02515152096748352,140
logit homo,Kidney tubular cell,F10,0.5899927616119385,140
logit homo,Kidney tubular cell,F11,1.3335760831832886,140
logit homo,Kidney tubular cell,F12,-0.06944243609905243,140
logit homo,Kidney tubular cell,F13,0.7272875308990479,140
logit homo,Neuroepithelial cell,F1,-0.09293420612812042,117
logit homo,Neuroepithelial cell,F2,-0.2548023760318756,117
logit homo,Neuroepithelial cell,F3,0.017416391521692276,117
logit homo,Neuroepithelial cell,F4,0.2114046812057495,117
logit homo,Neuroepithelial cell,F5,-0.572231113910675,117
logit homo,Neuroepithelial cell,F6,0.16921097040176392,117
logit homo,Neuroepithelial cell,F7,0.1683087944984436,117
logit homo,Neuroepithelial cell,F8,0.615199863910675,117
logit homo,Neuroepithelial cell,F9,-0.17972292006015778,117
logit homo,Neuroepithelial cell,F10,0.020563911646604538,117
logit homo,Neuroepithelial cell,F11,2.0639522075653076,117
logit homo,Neuroepithelial cell,F12,-0.018862349912524223,117
logit homo,Neuroepithelial cell,F13,0.6078053712844849,117
logit homo,Enteroendocrine cell,F1,-0.2638110816478729,108
logit homo,Enteroendocrine cell,F2,0.060200128704309464,108
logit homo,Enteroendocrine cell,F3,-0.17306213080883026,108
logit homo,Enteroendocrine cell,F4,0.3952636122703552,108
logit homo,Enteroendocrine cell,F5,-0.2698478400707245,108
logit homo,Enteroendocrine cell,F6,0.5491921901702881,108
logit homo,Enteroendocrine cell,F7,0.34868258237838745,108
